Image,Rating,Comment,Rater
021_S_0337_S258827_t1_stx2,Pass,"",Rater02
021_S_0424_20080513_t1_stx2,Pass,"",Rater02
021_S_0626_20080212_t1_stx2,Pass,"",Rater02
021_S_0626_S120293_t1_stx2,Pass,"",Rater02
021_S_0984_S242779_t1_stx2,Pass,"",Rater02
021_S_1109_20080702_t1_stx2,Pass,"",Rater02
021_S_0647_20060629_t1_stx2,Pass,"",Rater02
021_S_2150_S107399_t1_stx2,Pass,"",Rater02
021_S_4276_20111007_t1_stx2,Pass,"",Rater02
021_S_4276_20120510_t1_stx2,Pass,"",Rater02
021_S_4558_20130409_t1_stx2,Pass,"",Rater02
021_S_4718_20121203_t1_stx2,Pass,"",Rater02
021_S_4744_20120827_t1_stx2,Pass,"",Rater02
021_S_4857_20131001_t1_stx2,Pass,"",Rater02
021_S_5236_20150724_t1_stx2,Pass,"",Rater02
021_S_5236_S588299_t1_stx2,Pass,"",Rater02
021_S_5237_20130627_t1_stx2,Pass,"",Rater02
021_S_5237_20150715_t1_stx2,Pass,"",Rater02
022_S_0066_20060609_t1_stx2,Pass,"",Rater02
022_S_0129_20070226_t1_stx2,Pass,"",Rater02
022_S_0129_20080219_t1_stx2,Pass,"",Rater02
022_S_0543_20070926_t1_stx2,Pass,"",Rater02
022_S_0750_20080307_t1_stx2,Pass,"",Rater02
022_S_0924_20070523_t1_stx2,Pass,"",Rater02
022_S_0961_20061020_t1_stx2,Pass,"",Rater02
022_S_0961_20080425_t1_stx2,Pass,"",Rater02
022_S_1097_20071212_t1_stx2,Pass,"",Rater02
022_S_1351_20110415_t1_stx2,Pass,"",Rater02
022_S_1366_20070328_t1_stx2,Pass,"",Rater02
022_S_1394_20080527_t1_stx2,Pass,"",Rater02
022_S_2087_20111116_t1_stx2,Pass,"",Rater02
027_S_0417_20070530_t1_stx2,Pass,"",Rater01
027_S_0644_S156333_t1_stx2,Pass,"",Rater01
027_S_1045_20091112_t1_stx2,Pass,"",Rater01
027_S_1045_S130678_t1_stx2,Pass,"",Rater01
027_S_1081_20070208_t1_stx2,Pass,"",Rater01
027_S_1082_20070604_t1_stx2,Pass,"",Rater01
027_S_1213_20090126_t1_stx2,Pass,"",Rater01
027_S_1254_20070131_t1_stx2,Pass,"",Rater01
027_S_1277_20070301_t1_stx2,Pass,"",Rater01
027_S_1277_20080218_t1_stx2,Pass,"",Rater01
027_S_1385_20080326_t1_stx2,Pass,"",Rater01
027_S_1385_20090312_t1_stx2,Pass,"",Rater01
027_S_1385_20090317_t1_stx2,Pass,"",Rater01
027_S_1387_20070319_t1_stx2,Pass,"",Rater01
027_S_1387_20071026_t1_stx2,Pass,"",Rater01
027_S_1387_20090309_t1_stx2,Pass,"",Rater01
027_S_1387_20110303_t1_stx2,Pass,"",Rater01
027_S_2183_S112039_t1_stx2,Pass,"",Rater01
027_S_2183_S99808_t1_stx2,Pass,"",Rater01
027_S_4802_20121009_t1_stx2,Pass,"",Rater01
027_S_4804_20130122_t1_stx2,Pass,"",Rater01
027_S_4926_20120920_t1_stx2,Pass,"",Rater01
027_S_4936_20130916_t1_stx2,Pass,"",Rater01
027_S_4955_20130117_t1_stx2,Pass,"",Rater01
027_S_5127_20130708_t1_stx2,Pass,"",Rater01
002_S_0413_20080731_t1_stx2,Pass,Y-Scale (AP),Rater08
002_S_0413_20110616_t1_stx2,Pass,Y-Scale (AP),Rater08
002_S_0413_20130510_t1_stx2,Pass,Y-Scale (AP),Rater08
002_S_0413_S322084_t1_stx2,Pass,"",Rater08
002_S_4213_S325609_t1_stx2,Pass,Y-Rot,Rater08
002_S_4213_S595395_t1_stx2,Pass,"",Rater08
003_S_0931_20061011_t1_stx2,Pass,Y-Scale (AP),Rater08
003_S_1122_20080703_t1_stx2,Pass,Y-Scale (AP),Rater08
022_S_2379_20110513_t1_stx2,Pass,"",Rater02
027_S_5197_20130919_t1_stx2,Pass,"",Rater01
003_S_1122_S704129_t1_stx2,Pass,Y-Scale (AP),Rater08
003_S_1122_S821697_t1_stx2,Pass,Y-Scale (AP),Rater08
022_S_2379_20130531_t1_stx2,Pass,"",Rater02
027_S_5197_20150623_t1_stx2,Pass,"",Rater01
003_S_4354_20111219_t1_stx2,Pass,Z-Scale (IS),Rater08
003_S_6259_S670001_t1_stx2,Pass,Z-Scale (IS),Rater08
027_S_5288_20130918_t1_stx2,Pass,"",Rater01
005_S_0222_20060221_t1_stx2,Pass,Z-Scale (IS),Rater08
005_S_0448_20060504_t1_stx2,Pass,Y-Scale (AP),Rater08
005_S_0448_20061208_t1_stx2,Pass,"",Rater08
005_S_4185_S731167_t1_stx2,Pass,Z-Scale (IS),Rater08
027_S_6640_S770770_t1_stx2,Pass,"",Rater01
005_S_5038_20121213_t1_stx2,Pass,"",Rater08
006_S_0731_S609740_t1_stx2,Pass,X-Scale (LR). Z-Scale (IS),Rater08
022_S_4196_20120127_t1_stx2,Pass,"",Rater02
022_S_4196_20120327_t1_stx2,Pass,"",Rater02
029_S_0824_S203028_t1_stx2,Pass,"",Rater01
006_S_4960_20130110_t1_stx2,Pass,"",Rater08
006_S_4960_S308849_t1_stx2,Pass,X-Scale (LR),Rater08
006_S_4960_S690436_t1_stx2,Pass,X-Scale (LR),Rater08
007_S_2106_S128343_t1_stx2,Pass,Y-Scale (AP). X-Scale (LR),Rater08
007_S_2394_S157442_t1_stx2,Pass,"",Rater08
007_S_4467_20120427_t1_stx2,Pass,Y-Scale (AP),Rater08
007_S_4516_S375373_t1_stx2,Pass,"",Rater08
007_S_6120_S637544_t1_stx2,Pass,"",Rater08
007_S_6521_S711016_t1_stx2,Pass,"",Rater08
009_S_4359_20130213_t1_stx2,Pass,"",Rater08
011_S_0002_20050826_t1_stx2,Pass,"",Rater08
011_S_0005_20050902_t1_stx2,Pass,"",Rater08
029_S_0871_20061215_t1_stx2,Pass,"",Rater01
011_S_0005_20060309_t1_stx2,Pass,"",Rater08
011_S_2274_20120216_t1_stx2,Pass,"",Rater08
011_S_4949_S168024_t1_stx2,Pass,"",Rater08
022_S_5004_20121106_t1_stx2,Pass,"",Rater02
029_S_0878_20080423_t1_stx2,Pass,"",Rater01
011_S_6367_S686265_t1_stx2,Pass,"",Rater08
011_S_6418_S695453_t1_stx2,Pass,"",Rater08
023_S_0030_20081126_t1_stx2,Pass,"",Rater02
023_S_0030_S30857_t1_stx2,Pass,"",Rater02
023_S_0030_S60282_t1_stx2,Pass,"",Rater02
012_S_1321_20081007_t1_stx2,Pass,X-Rot (LR),Rater08
023_S_0031_S10010_t1_stx2,Pass,"",Rater02
013_S_1035_20081118_t1_stx2,Pass,"",Rater08
014_S_0328_20080506_t1_stx2,Pass,"",Rater08
029_S_0914_20070711_t1_stx2,Pass,"",Rater01
014_S_4263_20111006_t1_stx2,Pass,"",Rater08
014_S_4401_S483361_t1_stx2,Pass,X-Scale (LR),Rater08
029_S_0914_20090113_t1_stx2,Pass,"",Rater01
029_S_0914_S470857_t1_stx2,Pass,"",Rater01
002_S_4225_20120412_t1_stx2,Pass,"",Rater08
003_S_5209_20130709_t1_stx2,Pass,"",Rater08
029_S_0914_S79808_t1_stx2,Pass,"",Rater01
013_S_4768_20120626_t1_stx2,Pass,"",Rater08
016_S_0702_S55633_t1_stx2,Pass,"",Rater08
016_S_1092_20071217_t1_stx2,Pass,"",Rater08
016_S_1092_20090128_t1_stx2,Pass,"",Rater08
023_S_0031_S204198_t1_stx2,Pass,"",Rater02
016_S_1117_20090225_t1_stx2,Pass,"",Rater08
016_S_1121_20070702_t1_stx2,Pass,"",Rater08
016_S_1326_20080331_t1_stx2,Pass,"",Rater08
023_S_0042_20071203_t1_stx2,Pass,"",Rater02
016_S_1326_20090401_t1_stx2,Pass,"",Rater08
016_S_2007_S102585_t1_stx2,Pass,"",Rater08
029_S_0999_20070917_t1_stx2,Pass,"",Rater01
016_S_2007_S144814_t1_stx2,Pass,"",Rater08
016_S_4121_20110715_t1_stx2,Pass,"",Rater08
029_S_1073_20080502_t1_stx2,Pass,"",Rater01
029_S_1218_20110224_t1_stx2,Pass,"",Rater01
029_S_1318_S110269_t1_stx2,Pass,"",Rater01
023_S_0042_S207089_t1_stx2,Pass,"",Rater02
029_S_1384_20070328_t1_stx2,Pass,"",Rater01
029_S_2395_S817067_t1_stx2,Pass,"",Rater01
029_S_4290_20120628_t1_stx2,Pass,"",Rater01
029_S_4290_S156169_t1_stx2,Pass,"",Rater01
029_S_4290_S180242_t1_stx2,Pass,"",Rater01
029_S_4307_20130214_t1_stx2,Pass,"",Rater01
029_S_4384_S431741_t1_stx2,Pass,"",Rater01
029_S_4585_20121119_t1_stx2,Pass,"",Rater01
029_S_4585_20130522_t1_stx2,Pass,"",Rater01
029_S_4652_20120420_t1_stx2,Pass,"",Rater01
029_S_5135_20130801_t1_stx2,Pass,"",Rater01
023_S_0078_20060112_t1_stx2,Pass,"",Rater02
023_S_0078_20070111_t1_stx2,Pass,"",Rater02
023_S_0081_20060725_t1_stx2,Pass,"",Rater02
023_S_0081_20080125_t1_stx2,Pass,"",Rater02
023_S_0093_20070213_t1_stx2,Pass,"",Rater02
023_S_0126_20130404_t1_stx2,Pass,"",Rater02
023_S_0217_20110302_t1_stx2,Pass,"",Rater02
023_S_0331_20070319_t1_stx2,Pass,"",Rater02
023_S_0331_20100505_t1_stx2,Pass,"",Rater02
031_S_0568_20070608_t1_stx2,Pass,"",Rater01
023_S_0376_20060403_t1_stx2,Pass,"",Rater02
023_S_0376_20100514_t1_stx2,Pass,"",Rater02
031_S_0867_20080407_t1_stx2,Pass,"",Rater01
031_S_0867_20080922_t1_stx2,Pass,"",Rater01
031_S_0867_20090921_t1_stx2,Pass,"",Rater01
031_S_2233_20101215_t1_stx2,Pass,"",Rater01
027_S_4801_20121002_t1_stx2,Pass,"",Rater03
031_S_4024_20110422_t1_stx2,Pass,"",Rater01
031_S_4024_20111028_t1_stx2,Pass,"",Rater01
031_S_4149_20120831_t1_stx2,Pass,"",Rater01
031_S_4203_20120320_t1_stx2,Pass,Bad acquisition.,Rater01
031_S_4218_20121002_t1_stx2,Fail,Bad acquisition.,Rater01
031_S_4496_20140220_t1_stx2,Pass,"",Rater01
032_S_0147_20070219_t1_stx2,Pass,"",Rater01
032_S_0479_20120917_t1_stx2,Pass,"",Rater01
023_S_0061_20061206_t1_stx2,Fail,"",Rater02
032_S_0677_S588138_t1_stx2,Pass,"",Rater01
032_S_1037_20070517_t1_stx2,Pass,"",Rater01
023_S_0061_20130206_t1_stx2,Fail,"",Rater02
023_S_0061_S208278_t1_stx2,Fail,"",Rater02
032_S_2240_20120301_t1_stx2,Pass,"",Rater01
023_S_0061_S249042_t1_stx2,Fail,"",Rater02
023_S_0887_20080327_t1_stx2,Pass,"",Rater02
032_S_4277_20111019_t1_stx2,Pass,"",Rater01
023_S_0926_20061016_t1_stx2,Pass,"",Rater02
023_S_0926_20081021_t1_stx2,Pass,"",Rater02
016_S_4121_20130808_t1_stx2,Pass,X-Scale (LR),Rater08
023_S_1126_20090206_t1_stx2,Pass,"",Rater02
016_S_4584_20140331_t1_stx2,Fail,Z-Scale (IS),Rater08
016_S_4591_20120322_t1_stx2,Pass,Z-Scale (IS),Rater08
016_S_4601_20120725_t1_stx2,Fail,X-Scale (LR). Y-Scale (AP). Z-Scale (IS),Rater08
016_S_4887_20130430_t1_stx2,Pass,Z-Scale (IS),Rater08
016_S_4952_20130103_t1_stx2,Pass,"",Rater08
016_S_4952_20130515_t1_stx2,Pass,"",Rater08
032_S_4921_20121210_t1_stx2,Pass,"",Rater01
016_S_5031_20130213_t1_stx2,Pass,Z-Scale (IS),Rater08
018_S_0055_20120515_t1_stx2,Pass,"",Rater08
018_S_0057_S45260_t1_stx2,Pass,"",Rater08
018_S_0087_20060821_t1_stx2,Pass,"",Rater08
032_S_4921_20130923_t1_stx2,Pass,"",Rater01
027_S_4919_20140909_t1_stx2,Pass,"",Rater03
027_S_4926_S311433_t1_stx2,Pass,"",Rater03
033_S_0513_20070531_t1_stx2,Pass,"",Rater01
027_S_4936_20120921_t1_stx2,Pass,"",Rater03
027_S_4943_20121219_t1_stx2,Pass,"",Rater03
033_S_0514_S33325_t1_stx2,Pass,"",Rater01
033_S_0516_20090612_t1_stx2,Pass,"",Rater01
033_S_0567_20071127_t1_stx2,Pass,"",Rater01
033_S_0567_20090615_t1_stx2,Pass,"",Rater01
033_S_0724_20070816_t1_stx2,Pass,"",Rater01
023_S_1190_20070117_t1_stx2,Pass,"",Rater02
023_S_1190_20080108_t1_stx2,Pass,"",Rater02
002_S_0295_20110602_t1_stx2,Pass,"",Rater05
033_S_0733_20060818_t1_stx2,Pass,"",Rater01
033_S_0733_20070810_t1_stx2,Pass,"",Rater01
023_S_1289_20070220_t1_stx2,Pass,"",Rater02
033_S_0734_20090812_t1_stx2,Pass,"",Rater01
023_S_4020_20120201_t1_stx2,Pass,"",Rater02
023_S_4034_20110607_t1_stx2,Pass,"",Rater02
033_S_0734_S621616_t1_stx2,Pass,"",Rater01
033_S_0739_20080218_t1_stx2,Pass,"",Rater01
033_S_0741_20060719_t1_stx2,Pass,"",Rater01
023_S_4035_20110818_t1_stx2,Pass,"",Rater02
023_S_4115_S653174_t1_stx2,Pass,"",Rater02
023_S_4164_20120705_t1_stx2,Pass,"",Rater02
033_S_0906_20081008_t1_stx2,Pass,"",Rater01
023_S_4164_S367175_t1_stx2,Pass,"",Rater02
023_S_4164_S645458_t1_stx2,Pass,"",Rater02
023_S_4241_20120927_t1_stx2,Pass,"",Rater02
033_S_0906_20101013_t1_stx2,Pass,"",Rater01
023_S_4241_20130325_t1_stx2,Pass,"",Rater02
023_S_4448_20120126_t1_stx2,Pass,"",Rater02
033_S_0920_S236569_t1_stx2,Pass,"",Rater01
023_S_4502_20120625_t1_stx2,Pass,"",Rater02
033_S_0922_20091016_t1_stx2,Pass,"",Rater01
023_S_4796_20120822_t1_stx2,Pass,"",Rater02
023_S_6270_S667765_t1_stx2,Pass,"",Rater02
023_S_6334_S826232_t1_stx2,Pass,"",Rater02
023_S_6356_S690240_t1_stx2,Pass,"",Rater02
023_S_6702_S806944_t1_stx2,Pass,"",Rater02
024_S_0985_20071023_t1_stx2,Pass,"",Rater02
024_S_1171_20080115_t1_stx2,Pass,"",Rater02
024_S_2239_20110531_t1_stx2,Pass,"",Rater02
024_S_4158_20110811_t1_stx2,Pass,"",Rater02
024_S_4169_20110812_t1_stx2,Pass,"",Rater02
024_S_4280_20120426_t1_stx2,Pass,"",Rater02
024_S_4392_20120413_t1_stx2,Pass,"",Rater02
024_S_4392_20120709_t1_stx2,Pass,"",Rater02
024_S_4674_20120420_t1_stx2,Pass,"",Rater02
024_S_4674_20140523_t1_stx2,Pass,"",Rater02
024_S_5054_20130325_t1_stx2,Pass,"",Rater02
024_S_5290_S282402_t1_stx2,Pass,"",Rater02
024_S_6184_S654667_t1_stx2,Pass,"",Rater02
027_S_0074_20051209_t1_stx2,Pass,"",Rater02
027_S_0116_20070207_t1_stx2,Pass,"",Rater02
027_S_0118_S140677_t1_stx2,Pass,"",Rater02
027_S_0120_20060816_t1_stx2,Pass,"",Rater02
027_S_0256_S144830_t1_stx2,Pass,"",Rater02
027_S_0307_20090406_t1_stx2,Pass,"",Rater02
027_S_0404_20060516_t1_stx2,Pass,"",Rater02
027_S_0404_20070516_t1_stx2,Pass,"",Rater02
027_S_0408_20071113_t1_stx2,Pass,"",Rater02
027_S_0417_20061114_t1_stx2,Pass,"",Rater02
027_S_0835_20080403_t1_stx2,Pass,"",Rater02
027_S_0835_20080923_t1_stx2,Pass,"",Rater02
027_S_0835_20100902_t1_stx2,Pass,"",Rater02
027_S_1045_S175309_t1_stx2,Pass,"",Rater02
027_S_1081_20090204_t1_stx2,Pass,"",Rater02
033_S_0922_20101015_t1_stx2,Pass,"",Rater01
027_S_1277_S27297_t1_stx2,Pass,"",Rater02
033_S_0923_S126250_t1_stx2,Pass,"",Rater01
027_S_1277_S38653_t1_stx2,Pass,"",Rater02
027_S_1387_20080915_t1_stx2,Pass,"",Rater02
027_S_2183_S94823_t1_stx2,Pass,"",Rater02
027_S_4729_20120522_t1_stx2,Pass,"",Rater02
027_S_4801_20130723_t1_stx2,Pass,"",Rater02
027_S_4869_20121120_t1_stx2,Pass,"",Rater02
027_S_4873_20120808_t1_stx2,Pass,"",Rater02
027_S_4936_20121221_t1_stx2,Pass,"",Rater02
033_S_0923_S204984_t1_stx2,Pass,"",Rater01
033_S_1016_20081215_t1_stx2,Pass,"",Rater01
027_S_4943_20120918_t1_stx2,Pass,"",Rater02
027_S_4964_20121006_t1_stx2,Pass,"",Rater02
027_S_4964_20130116_t1_stx2,Pass,"",Rater02
033_S_1086_20061215_t1_stx2,Pass,"",Rater01
027_S_5079_20130516_t1_stx2,Fail,"",Rater02
033_S_1086_20071205_t1_stx2,Pass,"",Rater01
027_S_5079_S590808_t1_stx2,Fail,"",Rater02
033_S_1086_20081210_t1_stx2,Pass,"",Rater01
027_S_5083_20130521_t1_stx2,Pass,"",Rater02
033_S_1281_20070918_t1_stx2,Pass,"",Rater01
033_S_1281_20080312_t1_stx2,Pass,"",Rater01
033_S_1283_20070820_t1_stx2,Pass,"",Rater01
033_S_1283_20080310_t1_stx2,Pass,"",Rater01
033_S_1285_20080828_t1_stx2,Pass,"",Rater01
033_S_1309_20080827_t1_stx2,Pass,"",Rater01
033_S_4179_S653361_t1_stx2,Pass,"",Rater01
033_S_4505_20120206_t1_stx2,Pass,"",Rater01
033_S_5017_20130313_t1_stx2,Pass,"",Rater01
033_S_5198_20130905_t1_stx2,Pass,"",Rater01
027_S_5169_20150605_t1_stx2,Pass,"",Rater02
027_S_5197_S263942_t1_stx2,Pass,"",Rater02
027_S_6370_S702343_t1_stx2,Pass,"",Rater02
029_S_0843_20091117_t1_stx2,Pass,"",Rater02
029_S_0845_S57373_t1_stx2,Pass,"",Rater02
029_S_0878_20091201_t1_stx2,Pass,"",Rater02
033_S_6697_S806120_t1_stx2,Pass,"",Rater01
035_S_0156_20060131_t1_stx2,Pass,"",Rater01
035_S_0292_20090409_t1_stx2,Pass,"",Rater01
035_S_0555_20071206_t1_stx2,Pass,"",Rater01
035_S_0997_20110110_t1_stx2,Pass,"",Rater01
035_S_2061_20110404_t1_stx2,Pass,"",Rater01
035_S_2061_20130919_t1_stx2,Pass,"",Rater01
029_S_0914_20100204_t1_stx2,Pass,"",Rater02
029_S_0914_S181857_t1_stx2,Pass,"",Rater02
035_S_2061_S499365_t1_stx2,Pass,"",Rater01
029_S_1073_20081208_t1_stx2,Pass,"",Rater02
029_S_1318_S148578_t1_stx2,Pass,"",Rater02
029_S_2376_S159359_t1_stx2,Pass,"",Rater02
035_S_4082_20130617_t1_stx2,Pass,"",Rater01
029_S_2395_S131132_t1_stx2,Pass,"",Rater02
035_S_4256_20111214_t1_stx2,Pass,"",Rater01
029_S_2395_S162535_t1_stx2,Pass,"",Rater02
029_S_2395_S197883_t1_stx2,Pass,"",Rater02
029_S_4279_20120716_t1_stx2,Pass,"",Rater02
029_S_4290_S206157_t1_stx2,Pass,"",Rater02
029_S_4327_20120216_t1_stx2,Pass,"",Rater02
029_S_4384_20130214_t1_stx2,Pass,"",Rater02
031_S_0554_20080626_t1_stx2,Pass,"",Rater02
031_S_0830_20070917_t1_stx2,Pass,"",Rater02
031_S_0830_20100930_t1_stx2,Pass,"",Rater02
031_S_0867_20110919_t1_stx2,Pass,"",Rater02
031_S_1066_20080605_t1_stx2,Pass,"",Rater02
031_S_1066_20130102_t1_stx2,Pass,"",Rater02
031_S_1209_20070726_t1_stx2,Pass,"",Rater02
031_S_2017_20100707_t1_stx2,Pass,"",Rater02
031_S_4005_20110701_t1_stx2,Pass,"",Rater02
031_S_4032_20130509_t1_stx2,Pass,"",Rater02
031_S_4042_20110822_t1_stx2,Pass,"",Rater02
031_S_4194_20111201_t1_stx2,Pass,"",Rater02
032_S_0095_20060713_t1_stx2,Pass,"",Rater02
032_S_0095_S10729_t1_stx2,Pass,"",Rater02
032_S_0187_20070823_t1_stx2,Pass,"",Rater02
032_S_0214_20060925_t1_stx2,Pass,"",Rater02
032_S_0214_20070319_t1_stx2,Pass,"",Rater02
032_S_0214_20100706_t1_stx2,Pass,"",Rater02
032_S_0400_S32487_t1_stx2,Pass,"",Rater02
032_S_0677_20130930_t1_stx2,Pass,"",Rater02
032_S_0677_S486435_t1_stx2,Pass,"",Rater02
027_S_5083_20140401_t1_stx2,Pass,"",Rater03
027_S_5083_S579273_t1_stx2,Fail,signal loss,Rater03
027_S_5109_20130325_t1_stx2,Pass,"",Rater03
027_S_5109_20130624_t1_stx2,Pass,"",Rater03
027_S_5110_20140429_t1_stx2,Pass,"",Rater03
027_S_5288_S283057_t1_stx2,Pass,"",Rater03
029_S_0824_20070323_t1_stx2,Pass,"",Rater03
029_S_0824_20070914_t1_stx2,Pass,"",Rater03
029_S_0836_20070308_t1_stx2,Pass,"",Rater03
029_S_0836_20071001_t1_stx2,Pass,"",Rater03
029_S_0866_20060913_t1_stx2,Pass,"",Rater03
029_S_0878_20081104_t1_stx2,Pass,"",Rater03
029_S_0914_20110106_t1_stx2,Pass,"",Rater03
029_S_0914_S211269_t1_stx2,Pass,"",Rater03
029_S_1056_20070619_t1_stx2,Pass,"",Rater03
029_S_1056_20090107_t1_stx2,Pass,"",Rater03
029_S_1318_20071010_t1_stx2,Pass,"",Rater03
029_S_1318_20100511_t1_stx2,Pass,"",Rater03
029_S_4290_20120118_t1_stx2,Pass,Is this wmh?,Rater03
035_S_4464_S150603_t1_stx2,Pass,"",Rater01
035_S_4464_S209753_t1_stx2,Pass,"",Rater01
035_S_4784_20130710_t1_stx2,Pass,"",Rater01
035_S_6156_S646565_t1_stx2,Pass,"",Rater01
035_S_6480_S847306_t1_stx2,Pass,"",Rater01
035_S_6660_S796013_t1_stx2,Pass,"",Rater01
035_S_6730_S833186_t1_stx2,Pass,"",Rater01
036_S_0576_20061205_t1_stx2,Pass,"",Rater01
036_S_0577_20061219_t1_stx2,Pass,"",Rater01
036_S_0748_20070302_t1_stx2,Pass,"",Rater01
036_S_0748_20080827_t1_stx2,Pass,"",Rater01
036_S_0869_20070508_t1_stx2,Pass,"",Rater01
036_S_0945_20061025_t1_stx2,Pass,"",Rater01
036_S_0976_20090128_t1_stx2,Pass,"",Rater01
036_S_1001_20070605_t1_stx2,Pass,"",Rater01
036_S_1023_20090115_t1_stx2,Pass,"",Rater01
036_S_1135_20061227_t1_stx2,Pass,"",Rater01
036_S_1135_20080107_t1_stx2,Pass,"",Rater01
036_S_2380_S269299_t1_stx2,Pass,"",Rater01
036_S_4430_S630511_t1_stx2,Pass,"",Rater01
036_S_4491_20120502_t1_stx2,Pass,"",Rater01
036_S_4538_S457971_t1_stx2,Pass,"",Rater01
036_S_4562_20120412_t1_stx2,Pass,"",Rater01
036_S_4714_20121204_t1_stx2,Pass,"",Rater01
036_S_4715_20121127_t1_stx2,Pass,"",Rater01
036_S_4715_20130606_t1_stx2,Pass,"",Rater01
036_S_4736_20130612_t1_stx2,Pass,"",Rater01
036_S_4820_20120717_t1_stx2,Pass,"",Rater01
036_S_4899_20130104_t1_stx2,Pass,"",Rater01
036_S_5149_20130415_t1_stx2,Pass,"",Rater01
036_S_5283_S493579_t1_stx2,Pass,"",Rater01
036_S_6088_S619153_t1_stx2,Pass,"",Rater01
037_S_0303_20060407_t1_stx2,Pass,"",Rater01
037_S_0303_20080506_t1_stx2,Pass,"",Rater01
037_S_0377_20070618_t1_stx2,Pass,"",Rater01
037_S_0454_20070613_t1_stx2,Pass,"",Rater01
037_S_0501_S54434_t1_stx2,Pass,"",Rater01
037_S_0539_20070725_t1_stx2,Pass,"",Rater01
037_S_0566_20150729_t1_stx2,Pass,"",Rater01
037_S_4028_20110725_t1_stx2,Pass,"",Rater01
037_S_4071_20130802_t1_stx2,Pass,"",Rater01
037_S_4214_S285614_t1_stx2,Pass,"",Rater01
037_S_4214_S790010_t1_stx2,Pass,"",Rater01
037_S_4302_S530412_t1_stx2,Pass,"",Rater01
037_S_4381_20140321_t1_stx2,Pass,"",Rater01
037_S_4432_20120501_t1_stx2,Pass,"",Rater01
037_S_5126_20130425_t1_stx2,Pass,"",Rater01
037_S_6083_S745259_t1_stx2,Pass,"",Rater01
041_S_0125_20100302_t1_stx2,Pass,"",Rater01
041_S_0262_20070102_t1_stx2,Pass,"",Rater01
041_S_1002_20071211_t1_stx2,Pass,"",Rater01
041_S_1002_20100113_t1_stx2,Pass,"",Rater01
041_S_1010_20071204_t1_stx2,Pass,"",Rater01
041_S_1260_20071005_t1_stx2,Pass,"",Rater01
041_S_1260_20080924_t1_stx2,Pass,"",Rater01
041_S_1260_20100727_t1_stx2,Pass,"",Rater01
041_S_1411_20070716_t1_stx2,Pass,"",Rater01
041_S_1412_20080728_t1_stx2,Pass,"",Rater01
041_S_1418_20100817_t1_stx2,Pass,"",Rater01
041_S_1418_S590611_t1_stx2,Pass,"",Rater01
041_S_1423_20070803_t1_stx2,Pass,"",Rater01
041_S_1425_20070806_t1_stx2,Pass,"",Rater01
041_S_1435_20070907_t1_stx2,Pass,"",Rater01
041_S_4014_20120530_t1_stx2,Pass,"",Rater01
041_S_4051_20110622_t1_stx2,Pass,"",Rater01
041_S_4051_20120712_t1_stx2,Pass,"",Rater01
041_S_4060_20110601_t1_stx2,Pass,"",Rater01
041_S_4060_20110913_t1_stx2,Pass,"",Rater01
041_S_4143_S704054_t1_stx2,Pass,"",Rater01
041_S_4200_20111219_t1_stx2,Pass,"",Rater01
041_S_4200_20120418_t1_stx2,Pass,"",Rater01
041_S_4271_20111007_t1_stx2,Pass,"",Rater01
041_S_4509_20120210_t1_stx2,Pass,"",Rater01
041_S_4629_20120417_t1_stx2,Pass,"",Rater01
041_S_4629_20121016_t1_stx2,Pass,"",Rater01
041_S_4629_20130422_t1_stx2,Pass,"",Rater01
041_S_4720_20121109_t1_stx2,Pass,"",Rater01
041_S_4877_20130909_t1_stx2,Pass,"",Rater01
041_S_4974_20121015_t1_stx2,Pass,"",Rater01
041_S_4974_S618134_t1_stx2,Pass,"",Rater01
041_S_5097_S665381_t1_stx2,Pass,"",Rater01
041_S_5244_20150806_t1_stx2,Pass,"",Rater01
041_S_6292_S677519_t1_stx2,Pass,"",Rater01
051_S_1040_20061031_t1_stx2,Pass,"",Rater01
051_S_1072_20070129_t1_stx2,Pass,"",Rater01
051_S_1123_20070206_t1_stx2,Pass,"",Rater01
051_S_1123_20071106_t1_stx2,Pass,"",Rater01
051_S_1123_20080221_t1_stx2,Pass,"",Rater01
051_S_1131_20080205_t1_stx2,Pass,"",Rater01
051_S_1296_20070912_t1_stx2,Pass,"",Rater01
051_S_5005_20121106_t1_stx2,Pass,"",Rater01
052_S_0671_20080115_t1_stx2,Pass,"",Rater01
052_S_0671_20120709_t1_stx2,Pass,"",Rater01
052_S_0671_S266499_t1_stx2,Pass,"",Rater01
052_S_0951_20100205_t1_stx2,Pass,"",Rater01
052_S_0952_20120618_t1_stx2,Pass,"",Rater01
052_S_0989_20080617_t1_stx2,Pass,"",Rater01
052_S_0989_20120629_t1_stx2,Pass,"",Rater01
052_S_1054_20070606_t1_stx2,Pass,"",Rater01
052_S_1054_20071217_t1_stx2,Pass,"",Rater01
052_S_1250_20070202_t1_stx2,Pass,"",Rater01
052_S_1352_20070306_t1_stx2,Pass,"",Rater01
052_S_1352_20110405_t1_stx2,Pass,"",Rater01
052_S_4885_20121112_t1_stx2,Pass,"",Rater01
052_S_4945_20150107_t1_stx2,Pass,"",Rater01
053_S_0919_20091102_t1_stx2,Pass,"",Rater01
053_S_0919_20111114_t1_stx2,Pass,"",Rater01
053_S_0919_20131205_t1_stx2,Pass,"",Rater01
